id,gid,x,y,v_x,v_y,radius,time
2,1,-2.311850,0.000000,-1.115506,0.000000,0.750000,2.300000
0,0,-6.579472,-1.054982,1.196117,-0.109210,0.750000,2.350000
1,0,-6.579472,1.054982,1.196117,0.109210,0.750000,2.350000
2,1,-2.366921,0.000000,-1.101429,0.000000,0.750000,2.350000
0,0,-6.520025,-1.061081,1.188943,-0.121988,0.750000,2.400000
1,0,-6.520025,1.061081,1.188943,0.121988,0.750000,2.400000
2,1,-2.421229,0.000000,-1.086163,0.000000,0.750000,2.400000
0,0,-6.460968,-1.067917,1.181143,-0.136717,0.750000,2.450000
1,0,-6.460968,1.067917,1.181143,0.136717,0.750000,2.450000
2,1,-2.474716,0.000000,-1.069738,0.000000,0.750000,2.450000
0,0,-6.402330,-1.075612,1.172763,-0.153904,0.750000,2.500000
1,0,-6.402330,1.075612,1.172763,0.153904,0.750000,2.500000
2,1,-2.527328,0.000000,-1.052234,0.000000,0.750000,2.500000
0,0,-6.344136,-1.084331,1.163876,-0.174379,0.750000,2.550000
1,0,-6.344136,1.084331,1.163876,0.174379,0.750000,2.550000
2,1,-2.579018,0.000000,-1.033794,0.000000,0.750000,2.550000
0,0,-6.286406,-1.094320,1.154595,-0.199768,0.750000,2.600000
1,0,-6.286406,1.094320,1.154595,0.199768,0.750000,2.600000
2,1,-2.629749,0.000000,-1.014632,0.000000,0.750000,2.600000
0,0,-6.229157,-1.106052,1.144990,-0.234644,0.750000,2.650000
1,0,-6.229157,1.106052,1.144990,0.234644,0.750000,2.650000
2,1,-2.679493,0.000000,-0.994881,0.000000,0.750000,2.650000
0,0,-6.172572,-1.122347,1.131690,-0.325895,0.750000,2.700000
1,0,-6.172572,1.122347,1.131690,0.325895,0.750000,2.700000
2,1,-2.727883,0.000000,-0.967798,0.000000,0.750000,2.700000
0,0,-6.115146,-1.136960,1.148517,-0.292258,0.750000,2.750000
1,0,-6.115146,1.136960,1.148517,0.292258,0.750000,2.750000
2,1,-2.777934,0.000000,-1.001018,0.000000,0.750000,2.750000
0,0,-6.056963,-1.150052,1.163660,-0.261854,0.750000,2.800000
1,0,-6.056963,1.150052,1.163660,0.261854,0.750000,2.800000
2,1,-2.829480,0.000000,-1.030916,0.000000,0.750000,2.800000
0,0,-5.998099,-1.161771,1.177287,-0.234373,0.750000,2.850000
1,0,-5.998099,1.161771,1.177287,0.234373,0.750000,2.850000
2,1,-2.882371,0.000000,-1.057825,0.000000,0.750000,2.850000
0,0,-5.941043,-1.181121,1.141115,-0.387001,0.750000,2.900000
1,0,-5.941043,1.181121,1.141115,0.387001,0.750000,2.900000
2,1,-2.931630,0.000000,-0.985169,0.000000,0.750000,2.900000
0,0,-5.883194,-1.198457,1.156994,-0.346725,0.750000,2.950000
1,0,-5.883194,1.198457,1.156994,0.346725,0.750000,2.950000
2,1,-2.982462,0.000000,-1.016652,0.000000,0.750000,2.950000
0,0,-5.824629,-1.213973,1.171283,-0.310319,0.750000,3.000000
1,0,-5.824629,1.213973,1.171283,0.310319,0.750000,3.000000
2,1,-3.034712,0.000000,-1.044987,0.000000,0.750000,3.000000
0,0,-5.765422,-1.227844,1.184141,-0.277411,0.750000,3.050000
1,0,-5.765422,1.227844,1.184141,0.277411,0.750000,3.050000
2,1,-3.088236,0.000000,-1.070488,0.000000,0.750000,3.050000
0,0,-5.705637,-1.240227,1.195711,-0.247664,0.750000,3.100000
1,0,-5.705637,1.240227,1.195711,0.247664,0.750000,3.100000
2,1,-3.142908,0.000000,-1.093440,0.000000,0.750000,3.100000
0,0,-5.645331,-1.251266,1.206123,-0.220774,0.750000,3.150000
1,0,-5.645331,1.251266,1.206123,0.220774,0.750000,3.150000
2,1,-3.198613,0.000000,-1.114096,0.000000,0.750000,3.150000
0,0,-5.590690,-1.283369,1.092811,-0.642062,0.750000,3.200000
1,0,-5.590690,1.283369,1.092811,0.642062,0.750000,3.200000
2,1,-3.242979,0.000000,-0.887326,0.000000,0.750000,3.200000
0,0,-5.535015,-1.312135,1.113506,-0.575332,0.750000,3.250000
1,0,-5.535015,1.312135,1.113506,0.575332,0.750000,3.250000
2,1,-3.289409,0.000000,-0.928593,0.000000,0.750000,3.250000
0,0,-5.478409,-1.337886,1.132125,-0.515007,0.750000,3.300000
1,0,-5.478409,1.337886,1.132125,0.515007,0.750000,3.300000
2,1,-3.337695,0.000000,-0.965734,0.000000,0.750000,3.300000
0,0,-5.420965,-1.360909,1.148877,-0.460474,0.750000,3.350000
1,0,-5.420965,1.360909,1.148877,0.460474,0.750000,3.350000
2,1,-3.387653,0.000000,-0.999160,0.000000,0.750000,3.350000
0,0,-5.362767,-1.381468,1.163949,-0.411174,0.750000,3.400000
1,0,-5.362767,1.381468,1.163949,0.411174,0.750000,3.400000
2,1,-3.439116,0.000000,-1.029244,0.000000,0.750000,3.400000
0,0,-5.303892,-1.399798,1.177508,-0.366605,0.750000,3.450000
1,0,-5.303892,1.399798,1.177508,0.366605,0.750000,3.450000
2,1,-3.491932,0.000000,-1.056320,0.000000,0.750000,3.450000
0,0,-5.244407,-1.416114,1.189706,-0.326312,0.750000,3.500000
1,0,-5.244407,1.416114,1.189706,0.326312,0.750000,3.500000
2,1,-3.545966,0.000000,-1.080688,0.000000,0.750000,3.500000
0,0,-5.184373,-1.430608,1.200680,-0.289885,0.750000,3.550000
1,0,-5.184373,1.430608,1.200680,0.289885,0.750000,3.550000
2,1,-3.601097,0.000000,-1.102619,0.000000,0.750000,3.550000
0,0,-5.123845,-1.443456,1.210553,-0.256952,0.750000,3.600000
1,0,-5.123845,1.443456,1.210553,0.256952,0.750000,3.600000
2,1,-3.657215,0.000000,-1.122357,0.000000,0.750000,3.600000
0,0,-5.062873,-1.454815,1.219433,-0.227177,0.750000,3.650000
1,0,-5.062873,1.454815,1.219433,0.227177,0.750000,3.650000
2,1,-3.714221,0.000000,-1.140121,0.000000,0.750000,3.650000
0,0,-5.001502,-1.464827,1.227422,-0.200257,0.750000,3.700000
1,0,-5.001502,1.464827,1.227422,0.200257,0.750000,3.700000
2,1,-3.772026,0.000000,-1.156109,0.000000,0.750000,3.700000
0,0,-4.939772,-1.473623,1.234608,-0.175918,0.750000,3.750000
1,0,-4.939772,1.473623,1.234608,0.175918,0.750000,3.750000
2,1,-3.830551,0.000000,-1.170498,0.000000,0.750000,3.750000
0,0,-4.877718,-1.481319,1.241072,-0.153912,0.750000,3.800000
1,0,-4.877718,1.481319,1.241072,0.153912,0.750000,3.800000
2,1,-3.889724,0.000000,-1.183449,0.000000,0.750000,3.800000
0,0,-4.815374,-1.488020,1.246887,-0.134015,0.750000,3.850000
1,0,-4.815374,1.488020,1.246887,0.134015,0.750000,3.850000
